id,user_id,point_id,tour_visit_activity_id,seq_number_of_visits,created_at,updated_at,language
8482,8096,14143.0,1793,1,22:00.7,22:00.7,3
8483,8096,14142.0,1793,1,12:50.4,12:50.4,3
8484,8096,14140.0,1793,1,09:32.8,09:32.8,3
8485,8096,14136.0,1793,1,46:24.7,46:24.7,3
8486,8096,14137.0,1793,1,42:24.6,42:24.6,3
8487,8237,3627.0,1794,1,30:04.7,30:04.7,3
8488,8237,3651.0,1794,1,27:48.5,27:48.5,3
8489,8237,3653.0,1794,1,27:48.2,27:48.2,3
8490,8237,3634.0,1794,1,11:30.3,11:30.3,3
8491,8237,3642.0,1794,1,47:01.5,47:01.5,3
8492,8237,3639.0,1794,1,46:48.6,46:48.6,3
8493,8237,3638.0,1794,1,46:47.5,46:47.5,3
8494,8237,3637.0,1794,1,44:06.4,44:06.4,3
8495,8237,3644.0,1794,1,40:31.2,40:31.2,3
8496,8055,14229.0,1795,1,34:17.7,34:17.7,3
8497,8055,14228.0,1795,1,32:55.6,32:55.6,3
8498,8055,14227.0,1795,1,27:06.6,27:06.6,3
8499,8055,14226.0,1795,1,25:45.6,25:45.6,3
8500,8055,14144.0,1795,1,24:43.6,24:43.6,3
8501,8055,14143.0,1795,1,22:59.8,22:59.8,3
8502,8055,14141.0,1795,1,18:14.4,18:14.4,3
8503,8055,14142.0,1795,1,15:08.3,15:08.3,3
8504,8055,14140.0,1795,1,07:37.5,07:37.5,3
8505,8055,14139.0,1795,1,05:09.8,05:09.8,3
8506,8055,14138.0,1795,1,03:01.6,03:01.6,3
8507,8055,14136.0,1795,1,58:35.4,58:35.4,3
8508,8055,14137.0,1795,1,56:45.0,56:45.0,3
8509,8124,14137.0,1796,1,56:08.6,56:08.6,3
8510,8124,14136.0,1796,1,51:14.1,51:14.1,3
8511,7451,16692.0,1797,1,52:55.2,52:55.2,3
8512,7451,16695.0,1797,1,52:54.6,52:54.6,3
8513,7451,16696.0,1797,1,52:54.6,52:54.6,3
8514,7451,16694.0,1797,1,52:54.5,52:54.5,3
8515,7451,16697.0,1797,1,52:54.5,52:54.5,3
8516,7451,16693.0,1797,1,52:54.5,52:54.5,3
8517,7451,16701.0,1798,1,53:53.9,53:53.9,3
8518,7451,16705.0,1798,1,53:53.9,53:53.9,3
8519,7451,16702.0,1798,1,53:53.9,53:53.9,3
8520,7451,16704.0,1798,1,53:53.8,53:53.8,3
8521,7451,16700.0,1798,1,53:53.8,53:53.8,3
8522,7451,16703.0,1798,1,53:53.6,53:53.6,3
8523,8259,2637.0,1799,1,33:04.5,33:04.5,3
8524,8259,2639.0,1799,1,21:42.5,21:42.5,3
8525,8215,16749.0,1800,1,30:29.7,30:29.7,3
8526,6384,13901.0,1801,1,46:38.6,46:38.6,3
8527,6384,13900.0,1801,1,9/25/2020 11:56,9/25/2020 11:56,3
8528,6384,13898.0,1801,1,9/25/2020 11:37,9/25/2020 11:37,3
8529,6384,13903.0,1801,1,9/25/2020 9:58,9/25/2020 9:58,3
8530,8283,2639.0,1802,1,47:12.0,47:12.0,3
8531,8283,3529.0,1802,1,37:10.7,37:10.7,3
8532,8072,14143.0,1803,1,15:16.4,15:16.4,3
8533,8072,14226.0,1803,1,28:05.6,28:05.6,3
8534,8072,14144.0,1803,1,27:07.4,27:07.4,3
8535,8072,14142.0,1803,1,22:10.8,22:10.8,3
8536,8072,14141.0,1803,1,15:46.3,15:46.3,3
8537,8072,14139.0,1803,1,09:29.2,09:29.2,3
8538,8072,14138.0,1803,1,06:42.1,06:42.1,3
8539,8072,14137.0,1803,1,03:56.3,03:56.3,3
8540,8072,14136.0,1803,1,02:36.6,02:36.6,3
8541,8342,16779.0,1804,1,41:16.1,41:16.1,3
8542,8342,16778.0,1804,1,40:26.5,40:26.5,3
8543,8278,5630.0,1805,1,12:01.9,12:01.9,3
8544,8278,5629.0,1805,1,11:31.3,11:31.3,3
8545,8278,5628.0,1805,1,10:47.1,10:47.1,3
8546,8278,5627.0,1805,1,10:28.0,10:28.0,3
8547,8281,14150.0,1806,1,24:41.6,24:41.6,3
8548,8344,16778.0,1807,1,30:09.3,30:09.3,3
8549,8365,6694.0,1808,1,05:44.5,05:44.5,3
8550,8365,6693.0,1808,1,00:46.6,00:46.6,3
8551,8290,3042.0,1809,1,47:43.4,47:43.4,3
8552,8290,3041.0,1809,1,46:16.6,46:16.6,3
8553,8290,3040.0,1809,1,09:30.1,09:30.1,3
8554,8290,3038.0,1809,1,25:35.8,25:35.8,3
8555,8290,3037.0,1809,1,00:56.6,00:56.6,3
8556,8290,3036.0,1809,1,45:26.6,45:26.6,3
8557,8296,15856.0,1810,1,21:50.9,21:50.9,3
8558,8242,15856.0,1811,1,41:43.8,41:43.8,3
8559,8311,16763.0,1812,1,39:48.2,39:48.2,3
8560,8374,12703.0,1813,1,59:50.1,59:50.1,3
8561,8374,12702.0,1813,1,45:23.3,45:23.3,3
8562,8374,12701.0,1813,1,42:21.0,42:21.0,3
8563,8374,12699.0,1813,1,26:14.8,26:14.8,3
8564,8393,1869.0,1814,1,18:19.1,18:19.1,3
8565,8388,1869.0,1815,1,23:12.3,23:12.3,3
8566,8297,16183.0,1816,1,22:17.6,22:17.6,3
8567,8297,16182.0,1816,1,15:58.9,15:58.9,3
8568,8297,16181.0,1816,1,12:54.5,12:54.5,3
8569,8297,16180.0,1816,1,11:06.3,11:06.3,3
8570,8297,16179.0,1816,1,07:19.8,07:19.8,3
8571,8297,16178.0,1816,1,01:08.6,01:08.6,3
8572,8297,16177.0,1816,1,57:18.5,57:18.5,3
8573,8297,16176.0,1816,1,53:44.2,53:44.2,3
8574,8297,16175.0,1816,1,48:20.3,48:20.3,3
8575,8297,16174.0,1816,1,43:58.5,43:58.5,3
8576,8297,16173.0,1816,1,37:10.9,37:10.9,3
8577,8297,16172.0,1816,1,29:53.2,29:53.2,3
8578,8297,16171.0,1816,1,25:51.7,25:51.7,3
8579,8384,1994.0,1817,1,27:34.5,27:34.5,3
8580,8384,1882.0,1817,1,21:52.6,21:52.6,3
8581,8384,1869.0,1817,1,11:19.0,11:19.0,3
8582,8390,1994.0,1818,1,29:50.9,29:50.9,3
8583,8390,1869.0,1818,1,07:50.6,07:50.6,3
8584,8389,1994.0,1819,1,30:09.1,30:09.1,3
8585,8319,12705.0,1820,1,25:41.2,25:41.2,3
8586,8319,12698.0,1820,1,22:42.1,22:42.1,3
8587,8319,12697.0,1820,1,20:43.8,20:43.8,3
8588,8319,12696.0,1820,1,19:08.5,19:08.5,3
8589,8319,12695.0,1820,1,16:54.3,16:54.3,3
8590,8319,12694.0,1820,1,15:27.9,15:27.9,3
8591,8319,12693.0,1820,1,12:35.7,12:35.7,3
8592,8319,12692.0,1820,1,09:54.9,09:54.9,3
8593,8320,13947.0,1821,1,11:25.6,11:25.6,3
8594,8320,16166.0,1822,1,41:22.6,41:22.6,3
8595,8323,2872.0,1823,1,26:59.8,26:59.8,3
8596,8321,3082.0,1824,1,41:00.5,41:00.5,3
8597,8321,3096.0,1824,1,14:19.0,14:19.0,3
8598,8321,3086.0,1824,1,08:05.7,08:05.7,3
8599,8321,2738.0,1824,1,20:20.0,20:20.0,3
8600,5282,4027.0,1825,1,19:29.4,19:29.4,3
8601,8335,13541.0,1826,1,41:57.5,41:57.5,3
8602,8334,9346.0,1827,1,45:36.7,45:36.7,3
8603,8334,14268.0,1828,1,48:36.6,48:36.6,3
8604,8334,13947.0,1829,1,07:27.2,07:27.2,3
8605,8214,6127.0,1830,1,51:37.2,51:37.2,3
8606,7342,11420.0,1831,1,51:50.9,51:50.9,3
8607,8342,16769.0,1832,1,55:48.0,55:48.0,3
8608,8342,16770.0,1833,1,57:54.1,57:54.1,3
8609,8342,16771.0,1834,1,59:43.9,59:43.9,3
8610,8342,16772.0,1835,1,03:18.3,03:18.3,3
8611,8338,1869.0,1836,1,44:20.4,44:20.4,3
8612,8342,16773.0,1837,1,03:32.6,03:32.6,3
8613,8262,8519.0,1838,1,19:50.8,19:50.8,3
8614,8262,8518.0,1838,1,15:05.5,15:05.5,3
8615,8262,8515.0,1838,1,52:05.6,52:05.6,3
8616,8262,8512.0,1838,1,22:13.0,22:13.0,3
8617,8262,8513.0,1838,1,21:00.4,21:00.4,3
8618,8262,8510.0,1838,1,51:35.5,51:35.5,3
8619,8262,8511.0,1838,1,47:38.4,47:38.4,3
8620,8342,16775.0,1839,1,36:55.5,36:55.5,3
8621,8342,16774.0,1839,1,36:55.2,36:55.2,3
8622,8342,16776.0,1840,1,08:31.9,08:31.9,3
8623,8342,16777.0,1840,1,07:18.6,07:18.6,3
8624,7145,1967.0,1844,1,55:59.6,56:15.5,3
8625,7145,1968.0,1844,1,57:15.3,57:15.3,3
8626,7145,1968.0,1845,1,57:56.9,58:09.3,3
8627,7145,1969.0,1845,1,58:55.3,59:06.2,3
8628,8400,16816.0,1847,1,14:02.3,14:02.3,3
8629,8405,16817.0,1848,1,26:23.1,26:23.1,3
8630,8405,16775.0,1853,1,33:58.0,33:58.0,3
8631,8405,16816.0,1854,1,39:41.5,39:41.5,3
8632,8405,16816.0,1855,1,49:12.7,49:12.7,3
8633,7955,16823.0,1875,1,51:24.7,51:24.7,3
8634,8414,1967.0,1887,1,27:28.3,28:26.7,3
8635,7904,16823.0,1896,1,07:20.6,07:20.6,3
8636,8428,16771.0,1909,1,05:42.8,05:42.8,3
8637,8428,16778.0,1913,1,15:30.9,15:30.9,3
8638,8428,16773.0,1915,1,16:20.2,16:20.2,3
8639,8428,16826.0,1917,1,21:16.2,21:16.2,3
8640,8428,16775.0,1918,1,25:06.0,07:01.1,3
8641,8428,16774.0,1919,1,25:37.0,25:37.0,3
8642,8428,16774.0,1919,2,59:20.3,59:20.3,3
8643,8432,16826.0,1920,1,46:55.8,46:55.8,3
8644,8432,16775.0,1921,1,48:30.5,48:30.5,3
8645,8432,16817.0,1922,1,48:44.9,48:44.9,3
8646,8428,16826.0,1923,1,50:20.5,50:20.5,3
8647,8428,16826.0,1924,1,50:46.5,50:46.5,3
8648,8428,16817.0,1925,1,50:59.1,50:59.1,3
8649,7904,16827.0,1926,1,47:05.2,47:05.2,3
8650,8435,16778.0,1951,1,56:48.2,56:48.2,3
8651,8435,16771.0,1952,1,57:12.5,57:12.5,3
8652,8435,16774.0,1953,1,57:26.7,57:26.7,3
8653,8435,16775.0,1953,1,57:27.2,57:27.2,3
8654,8428,16775.0,1957,1,59:02.1,59:02.1,3
8655,3241,9059.0,1963,1,23:36.3,23:36.3,3
8656,7964,9059.0,1967,1,31:08.1,31:08.1,3
8657,8434,16778.0,1976,1,56:11.8,56:11.8,3
8658,8436,16778.0,1994,1,57:33.3,57:33.3,3
8659,8436,16772.0,1995,1,57:46.3,57:46.3,3
8660,8437,16774.0,1996,1,04:47.8,04:47.8,3
8661,8447,2873.0,2033,1,43:31.2,43:31.2,3
8662,8455,2874.0,2043,1,11:47.9,11:47.9,3
8663,8455,2896.0,2043,1,15:06.9,15:06.9,3
8664,8458,1869.0,2044,1,18:03.8,18:03.8,3
8665,8474,2583.0,2053,1,20:24.1,20:24.1,3
8666,8473,4547.0,2058,1,46:33.2,46:33.2,3
8667,8474,13464.0,2066,1,04:39.2,04:39.2,3
8668,8474,13464.0,2067,1,07:12.0,07:12.0,3
8669,8474,13310.0,2067,1,12:56.3,12:56.3,3
8670,8474,13310.0,2067,2,12:56.7,12:56.7,3
8671,8474,13190.0,2067,1,13:49.2,13:49.2,3
8672,8474,13190.0,2067,2,13:49.6,13:49.6,3
8673,8474,13187.0,2067,1,14:14.2,14:14.2,3
8674,8474,13187.0,2067,2,14:14.7,14:14.7,3
8675,8474,13322.0,2067,1,18:30.1,18:30.1,3
8676,8474,13322.0,2067,2,18:30.6,18:30.6,3
8677,8474,13463.0,2067,1,23:31.2,23:31.2,3
8678,8474,13463.0,2067,2,23:31.6,23:31.6,3
8679,8474,13466.0,2067,1,27:23.0,27:23.0,3
8680,8474,13466.0,2067,2,27:23.4,27:23.4,3
8681,8474,13462.0,2067,1,32:20.9,32:20.9,3
8682,8474,13462.0,2067,2,32:21.4,32:21.4,3
8683,8474,13468.0,2067,1,34:29.0,34:29.0,3
8684,8474,13468.0,2067,2,34:29.4,34:29.4,3
8685,8474,13465.0,2067,1,38:43.2,38:43.2,3
8686,8474,13465.0,2067,2,38:43.7,38:43.7,3
8687,8474,13309.0,2067,1,47:26.9,47:26.9,3
8688,8474,13309.0,2067,2,47:27.4,47:27.4,3
8689,8474,13467.0,2067,1,52:41.1,52:41.1,3
8690,8474,13467.0,2067,2,52:41.6,52:41.6,3
8691,8474,13512.0,2067,1,56:24.9,56:24.9,3
8692,8474,13512.0,2067,2,56:25.4,56:25.4,3
8693,8483,3637.0,2076,1,18:08.3,18:08.3,3
8694,8483,3638.0,2077,1,31:47.6,31:47.6,3
8695,8483,3642.0,2077,1,31:48.1,31:48.1,3
8696,8483,3639.0,2077,1,31:50.5,31:50.5,3
8697,8485,1994.0,2086,1,16:57.5,16:57.5,3
8698,8485,3529.0,2086,1,38:50.8,38:50.8,3
8699,8485,2639.0,2086,1,13:47.6,13:47.6,3
8700,8485,2637.0,2086,1,25:00.9,25:00.9,3
8701,8485,2638.0,2086,1,41:39.0,41:39.0,3
8702,8485,2247.0,2086,1,06:28.7,06:28.7,3
8703,8485,2734.0,2086,1,59:29.7,59:29.7,3
8704,8485,2640.0,2086,1,33:05.6,33:05.6,3
8705,8487,177.0,2090,1,09:56.2,09:56.2,3
8706,8509,7089.0,2118,1,13:35.2,13:35.2,3
8707,8509,7086.0,2119,1,22:02.1,22:02.1,3
8708,8512,2889.0,2122,1,27:20.7,27:20.7,3
8709,8512,2890.0,2122,1,27:34.6,27:34.6,3
8710,8512,2881.0,2122,1,29:03.2,29:03.2,3
8711,8518,5627.0,2126,1,29:35.4,29:35.4,3
8712,8518,5626.0,2126,1,29:35.9,29:35.9,3
8713,8518,5628.0,2126,1,30:02.8,30:02.8,3
8714,8482,11421.0,2128,1,52:55.9,52:55.9,3
8715,8482,11420.0,2128,1,55:54.7,55:54.7,3
8716,8482,11434.0,2128,1,09:37.1,09:37.1,3
8717,8482,11422.0,2128,1,13:36.2,13:36.2,3
8718,8524,16834.0,2145,1,53:34.8,53:34.8,3
8719,8524,16834.0,2145,2,53:35.2,53:35.2,3
8720,8524,16834.0,2145,3,53:35.6,53:35.6,3
8721,8524,16834.0,2145,4,53:36.1,53:36.1,3
8722,8524,16834.0,2145,5,53:36.6,53:36.6,3
8723,8524,16833.0,2147,1,05:39.9,05:39.9,3
8724,8524,16832.0,2147,1,10:25.7,10:25.7,3
8725,8529,11420.0,2159,1,21:23.9,21:23.9,3
8726,8529,11422.0,2159,1,30:12.7,30:12.7,3
8727,8529,11434.0,2159,1,37:34.1,37:34.1,3
8728,8529,11423.0,2159,1,42:08.6,42:08.6,3
8729,8529,11425.0,2159,1,43:45.7,43:45.7,3
8730,8529,11426.0,2160,1,29:26.0,29:26.0,3
8731,8529,11427.0,2161,1,37:50.4,37:50.4,3
8732,8529,11427.0,2161,2,37:50.9,37:50.9,3
8733,8533,2872.0,2162,1,54:16.5,54:16.5,3
8734,8533,2875.0,2162,1,57:47.2,57:47.2,3
8735,8533,2873.0,2162,1,59:55.4,59:55.4,3
8736,8533,2901.0,2162,1,01:30.5,01:30.5,3
8737,8533,2874.0,2162,1,02:23.4,02:23.4,3
8738,8535,3529.0,2163,1,38:42.4,38:42.4,7
8739,8535,2638.0,2163,1,44:31.7,44:31.7,7
8740,8535,2649.0,2167,1,34:36.5,34:36.5,3
8741,8535,2734.0,2168,1,18:31.8,18:31.8,3
8742,8535,2640.0,2169,1,19:49.4,19:49.4,3
8743,8535,2641.0,2170,1,28:40.4,28:40.4,3
8744,8535,2648.0,2171,1,30:32.3,30:32.3,3
8745,8535,2646.0,2175,1,39:29.5,39:29.5,3
8746,8535,2735.0,2181,1,50:21.2,50:21.2,3
8747,8535,2738.0,2183,1,53:57.2,53:57.2,3
8748,8544,2874.0,2195,1,16:39.9,16:39.9,3
8749,8544,2874.0,2195,2,16:40.4,16:40.4,3
8750,8544,2901.0,2195,1,16:45.5,16:45.5,3
8751,8544,2901.0,2195,2,16:46.0,16:46.0,3
8752,8544,2872.0,2195,1,17:04.5,17:04.5,3
8753,8544,2872.0,2195,2,17:05.0,17:05.0,3
8754,8544,2875.0,2195,1,17:58.5,17:58.5,3
8755,8544,2875.0,2195,2,17:59.0,17:59.0,3
8756,8544,2896.0,2195,1,26:12.2,26:12.2,3
8757,8544,2896.0,2195,1,26:12.8,26:12.8,3
8758,8544,2902.0,2195,1,35:49.3,35:49.3,3
8759,8544,2902.0,2195,2,35:49.8,35:49.8,3
8760,8544,2899.0,2195,1,09:41.3,09:41.3,3
8761,8544,2899.0,2195,1,09:41.9,09:41.9,3
8762,8544,2900.0,2195,1,17:38.8,17:38.8,3
8763,8544,2900.0,2195,1,17:39.4,17:39.4,3
8764,8544,2897.0,2195,1,20:40.1,20:40.1,3
8765,8544,2897.0,2195,1,20:40.8,20:40.8,3
8766,8544,2895.0,2195,1,52:35.4,52:35.4,3
8767,8544,2895.0,2195,1,52:35.9,52:35.9,3
8768,8544,2904.0,2195,1,55:54.0,55:54.0,3
8769,8544,2904.0,2195,2,55:54.5,55:54.5,3
8770,8544,2876.0,2195,1,16:44.2,16:44.2,3
8771,8544,2876.0,2195,1,16:44.6,16:44.6,3
8772,7904,16823.0,2199,1,54:03.7,54:03.7,3
8773,7904,16823.0,2200,1,54:27.6,54:27.6,3
8774,7904,16823.0,2201,1,54:58.9,54:58.9,3
8775,8549,11428.0,2211,1,05:31.7,05:31.7,3
8776,8562,16778.0,2222,1,25:41.1,25:41.1,3
8777,8562,16773.0,2224,1,27:30.9,27:30.9,3
8778,8562,16772.0,2225,1,06:28.7,06:28.7,3
8779,8562,16774.0,2227,1,15:34.6,15:34.6,3
8780,8562,16775.0,2227,1,15:35.2,15:35.2,3
8781,8562,16846.0,2228,1,16:22.2,16:22.2,3
8782,8562,16844.0,2247,1,07:47.5,07:47.5,3
8783,8562,16844.0,2249,1,12:58.0,12:58.0,3
8784,8562,16826.0,2255,1,41:46.9,41:46.9,3
8785,8444,3624.0,2294,1,53:24.6,53:24.6,3
8786,8524,16847.0,2297,1,38:51.1,38:51.1,3
8787,8555,12695.0,2309,1,47:58.8,47:58.8,3
8788,8555,12696.0,2313,1,51:08.4,51:08.4,3
8789,8555,12699.0,2317,1,19:58.9,19:58.9,3
8790,8555,12700.0,2317,1,25:24.6,25:24.6,3
8791,8555,12701.0,2317,1,33:12.9,33:12.9,3
8792,8555,12703.0,2319,1,58:08.4,58:08.4,3
8793,8555,12705.0,2321,1,15:34.9,15:34.9,3
8794,8580,16751.0,2332,1,09:33.9,09:33.9,3
8795,8580,16775.0,2334,1,12:40.2,12:40.2,3
8796,8580,16774.0,2334,1,12:40.7,12:40.7,3
8797,8580,16773.0,2336,1,13:27.2,13:27.2,3
8798,7964,16850.0,2344,1,45:38.3,45:38.3,3
8799,8583,11342.0,2354,1,52:30.8,52:30.8,3
8800,8583,11342.0,2354,2,59:16.2,59:16.2,3
8801,8583,11341.0,2354,1,03:21.4,03:21.4,3
8802,8583,11341.0,2354,2,04:23.9,04:23.9,3
8803,8583,11341.0,2354,3,06:35.8,06:35.8,3
8804,8583,11341.0,2354,4,10:08.8,10:08.8,3
8805,8583,11341.0,2354,5,12:52.5,12:52.5,3
8806,8583,11340.0,2354,1,20:04.7,20:04.7,3
8807,8583,11340.0,2354,2,28:37.9,28:37.9,3
8808,8583,11340.0,2354,3,31:42.0,31:42.0,3
8809,8583,11338.0,2354,1,50:50.2,50:50.2,3
8810,8583,11338.0,2354,2,51:15.6,51:15.6,3
8811,8583,11338.0,2354,3,52:22.0,52:22.0,3
8812,8583,11337.0,2354,1,57:37.2,57:37.2,3
8813,8583,11337.0,2354,2,00:03.8,00:03.8,3
8814,8583,11336.0,2354,1,06:43.3,06:43.3,3
8815,8583,11336.0,2354,2,24:31.5,24:31.5,3
8816,8583,11336.0,2354,3,35:43.2,35:43.2,3
8817,8583,11334.0,2354,1,45:09.9,45:09.9,3
8818,8583,11335.0,2354,1,47:42.9,47:42.9,3
8819,8583,11335.0,2354,2,48:04.6,48:04.6,3
8820,8583,11334.0,2354,2,48:11.9,48:11.9,3
8821,8583,11334.0,2354,3,48:26.1,48:26.1,3
8822,8583,11335.0,2354,3,50:26.1,50:26.1,3
8823,8583,11333.0,2354,1,51:21.5,51:21.5,3
8824,8300,16850.0,2367,1,56:26.5,56:26.5,3
8825,8608,2544.0,2391,1,16:39.8,16:39.8,3
8826,8300,16850.0,2417,1,51:17.4,51:17.4,3
8827,8300,16850.0,2418,1,52:53.4,52:53.4,3
8828,8300,16850.0,2419,1,54:52.4,54:52.4,3
8829,8300,16850.0,2422,1,57:27.3,57:27.3,3
8830,8616,1896.0,2425,1,35:14.8,35:14.8,3
8831,8615,3639.0,2424,1,30:33.0,30:33.0,3
8832,8615,3642.0,2424,1,30:33.9,30:33.9,3
8833,8615,3638.0,2424,1,30:34.6,30:34.6,3
8834,8615,3642.0,2424,2,30:55.9,30:55.9,3
8835,8615,3638.0,2424,2,30:56.4,30:56.4,3
8836,8615,3639.0,2424,2,30:56.9,30:56.9,3
8837,8615,3642.0,2424,3,31:56.1,31:56.1,3
8838,8615,3639.0,2424,3,31:56.6,31:56.6,3
8839,8615,3638.0,2424,3,31:57.1,31:57.1,3
8840,8615,3638.0,2424,4,35:12.5,35:12.5,3
8841,8615,3639.0,2424,4,35:13.0,35:13.0,3
8842,8615,3642.0,2424,4,36:07.9,36:07.9,3
8843,8615,3639.0,2424,5,36:08.5,36:08.5,3
8844,8615,3638.0,2424,5,36:08.9,36:08.9,3
8845,8571,3639.0,2427,1,36:25.5,36:25.5,3
8846,8571,3642.0,2427,1,36:26.0,36:26.0,3
8847,8571,3638.0,2427,1,36:26.5,36:26.5,3
8848,8615,3639.0,2424,6,36:36.8,36:36.8,3
8849,8615,3642.0,2424,5,36:37.3,36:37.3,3
8850,8615,3638.0,2424,6,36:37.8,36:37.8,3
8851,8615,3638.0,2424,7,37:28.5,37:28.5,3
8852,8615,3642.0,2424,6,37:29.0,37:29.0,3
8853,8615,3639.0,2424,7,37:29.5,37:29.5,3
8854,8615,3639.0,2424,8,38:12.6,38:12.6,3
8855,8615,3638.0,2424,8,38:13.0,38:13.0,3
8856,8615,3642.0,2424,7,38:13.5,38:13.5,3
8857,8615,3639.0,2424,9,40:46.7,40:46.7,3
8858,8615,3638.0,2424,9,40:47.2,40:47.2,3
8859,8615,3642.0,2424,8,40:47.7,40:47.7,3
8860,8615,3642.0,2424,9,49:36.7,49:36.7,3
8861,8615,3638.0,2424,10,49:37.2,49:37.2,3
8862,8615,3638.0,2424,11,50:41.5,50:41.5,3
8863,8615,3642.0,2424,10,50:42.0,50:42.0,3
8864,8615,3647.0,2424,1,54:53.0,54:53.0,3
8865,8615,3653.0,2424,1,57:42.1,57:42.1,3
8866,8615,3634.0,2424,1,58:41.7,58:41.7,3
8867,8615,3651.0,2424,1,58:42.3,58:42.3,3
8868,8615,3653.0,2424,2,58:42.7,58:42.7,3
8869,8615,3651.0,2424,2,59:47.5,59:47.5,3
8870,8615,3634.0,2424,2,59:48.1,59:48.1,3
8871,8615,3634.0,2424,3,01:02.4,01:02.4,3
8872,8615,3651.0,2424,3,01:02.9,01:02.9,3
8873,8615,3653.0,2424,3,01:52.3,01:52.3,3
8874,8615,3651.0,2424,4,01:52.9,01:52.9,3
8875,8615,3653.0,2424,4,03:13.9,03:13.9,3
8876,8615,3653.0,2424,5,05:39.7,05:39.7,3
8877,8615,3651.0,2424,5,05:40.3,05:40.3,3
8878,8615,3653.0,2424,6,06:46.6,06:46.6,3
8879,8615,3629.0,2424,1,07:53.7,07:53.7,3
8880,8615,3629.0,2424,2,08:56.8,08:56.8,3
8881,8615,3645.0,2424,1,15:31.2,15:31.2,3
8882,8615,3645.0,2424,2,23:18.8,23:18.8,3
8883,8615,3645.0,2424,3,24:23.7,24:23.7,3
8884,8615,3645.0,2424,4,26:29.9,26:29.9,3
8885,8615,3645.0,2424,5,27:38.9,27:38.9,3
8886,8615,3630.0,2424,1,32:17.0,32:17.0,3
8887,8615,3630.0,2424,2,33:13.2,33:13.2,3
8888,8615,3654.0,2424,1,34:15.3,34:15.3,3
8889,8615,3627.0,2424,1,34:15.8,34:15.8,3
8890,8615,3627.0,2424,2,35:20.6,35:20.6,3
8891,8615,3654.0,2424,2,35:21.1,35:21.1,3
8892,8615,3654.0,2424,3,37:00.6,37:00.6,3
8893,8615,3627.0,2424,3,37:01.2,37:01.2,3
8894,8615,3627.0,2424,4,37:53.4,37:53.4,3
8895,8615,3654.0,2424,4,37:53.9,37:53.9,3
8896,8615,3640.0,2424,1,39:35.3,39:35.3,3
8897,8615,3640.0,2424,2,40:59.2,40:59.2,3
8898,8608,2543.0,2431,1,45:57.7,45:57.7,3
8899,8608,13465.0,2434,1,49:55.0,49:55.0,3
8900,8599,16773.0,2439,1,59:19.9,59:19.9,3
8901,8599,16778.0,2441,1,00:28.1,00:28.1,3
8902,8599,16844.0,2442,1,01:31.5,01:31.5,3
8903,8599,16845.0,2442,1,01:32.0,01:32.0,3
8904,8599,16771.0,2450,1,28:52.7,28:52.7,3
8905,8599,16817.0,2452,1,29:31.0,29:31.0,3
8906,8599,16763.0,2453,1,30:09.9,30:09.9,3
8907,8300,16850.0,2456,1,36:40.0,36:40.0,3
8908,8300,16850.0,2457,1,37:07.0,37:07.0,3
8909,7904,16851.0,2462,1,54:07.0,54:07.0,3
8910,8621,189.0,2486,1,14:44.6,14:44.6,3
8911,8622,16771.0,2494,1,29:48.2,29:48.2,3
8912,8622,16772.0,2495,1,31:20.2,31:20.2,3
8913,8637,16816.0,2526,1,11:26.0,11:26.0,3
8914,8637,16817.0,2527,1,12:26.2,12:26.2,3
8915,8637,16763.0,2528,1,13:17.5,13:17.5,3
8916,8637,16763.0,2530,1,14:32.4,14:32.4,3
8917,8637,16775.0,2531,1,19:37.2,19:37.2,3
8918,8646,15765.0,2545,1,51:33.1,51:33.1,3
8919,8625,15765.0,2502,1,51:45.5,51:45.5,3
8920,8629,15765.0,2546,1,51:54.5,51:54.5,3
8921,8639,15765.0,2547,1,52:12.2,52:12.2,3
8922,8630,15765.0,2548,1,52:20.0,52:20.0,3
8923,8636,15765.0,2549,1,52:26.1,52:26.1,3
8924,8645,15765.0,2551,1,52:29.6,52:29.6,3
8925,8631,15765.0,2552,1,52:42.8,52:42.8,3
8926,8652,15765.0,2553,1,53:08.3,53:08.3,3
8927,8649,15765.0,2555,1,53:24.6,53:24.6,3
8928,8648,15765.0,2556,1,54:34.4,54:34.4,3
8929,8628,15765.0,2557,1,54:35.0,54:35.0,3
8930,8634,15765.0,2559,1,55:32.2,55:32.2,3
8931,8641,15765.0,2558,1,55:45.0,55:45.0,3
8932,8630,15765.0,2548,2,58:44.4,58:44.4,3
8933,8641,15766.0,2558,1,07:40.2,07:40.2,3
8934,8630,15766.0,2548,1,08:19.1,08:19.1,3
8935,8639,15766.0,2547,1,08:21.0,08:21.0,3
8936,8645,15766.0,2551,1,08:24.7,08:24.7,3
8937,8646,15766.0,2545,1,08:44.9,08:44.9,3
8938,8629,15766.0,2546,1,08:53.7,08:53.7,3
8939,8648,15766.0,2561,1,09:15.3,09:15.3,3
8940,8645,15766.0,2551,2,11:29.4,11:29.4,3
8941,8646,15766.0,2545,2,11:47.0,11:47.0,3
8942,8634,15766.0,2559,1,12:17.7,12:17.7,3
8943,8649,15766.0,2567,1,16:49.8,16:49.8,3
8944,8631,15766.0,2568,1,16:53.2,16:53.2,3
8945,8646,15824.0,2545,1,25:01.8,25:01.8,3
